Supplemental Table 9: Dysregulated ncNATs in cancer cohorts (1 marks dysreguated genes in a tissue).,,,,,,,,,
,Liver,Lung,Thyroid Gland,Prostate,Breast,Brain,Bladder,Kidney,Colon
ENSG00000257711.2,0,0,0,0,0,0,0,0,0
ENSG00000257715.1,1,0,0,0,0,0,0,0,0
ENSG00000257718.1,1,0,0,0,0,0,0,0,0
ENSG00000257732.1,0,1,0,0,0,0,1,0,0
ENSG00000257735.1,0,0,0,0,0,1,1,0,1
ENSG00000257737.1,0,0,0,0,0,0,0,0,0
ENSG00000257740.1,0,0,0,0,0,0,0,0,0
ENSG00000257754.1,0,0,0,0,0,0,0,0,0
ENSG00000257759.2,0,0,0,0,1,0,0,0,0
ENSG00000257764.2,0,0,0,0,1,0,1,0,0
ENSG00000257766.1,0,0,0,0,0,0,0,0,0
ENSG00000257769.1,0,0,1,0,1,0,1,0,0
ENSG00000257771.6,0,0,0,0,0,0,0,0,0
ENSG00000257797.1,0,0,0,0,0,0,0,0,0
ENSG00000257808.1,0,0,0,0,0,0,0,0,0
ENSG00000257809.1,0,0,0,0,0,1,0,1,0
ENSG00000257815.7,0,0,0,0,0,0,0,0,0
ENSG00000257817.2,1,1,0,0,1,0,0,0,0
ENSG00000257824.1,0,0,0,0,0,0,0,0,0
ENSG00000257829.1,0,1,0,1,0,1,0,1,0
ENSG00000257830.1,0,1,1,0,1,0,0,0,0
ENSG00000257831.1,0,0,0,0,1,0,0,0,1
ENSG00000257878.1,1,0,0,0,0,0,1,0,1
ENSG00000257894.2,0,1,0,0,0,0,0,1,0
ENSG00000257904.1,0,0,0,0,0,0,0,1,0
ENSG00000257910.1,0,0,0,0,0,0,0,0,0
ENSG00000257913.2,1,1,0,0,1,0,1,0,1
ENSG00000257918.1,0,0,0,0,0,0,0,1,0
ENSG00000257935.2,0,0,0,0,0,1,0,0,0
ENSG00000257953.1,0,1,0,0,0,0,0,0,0
ENSG00000257962.1,0,0,0,0,0,0,0,0,0
ENSG00000257964.1,0,0,1,0,0,0,0,1,0
ENSG00000257989.1,1,0,1,0,0,0,0,1,0
ENSG00000258007.1,0,0,0,0,0,0,0,0,0
ENSG00000258010.4,0,0,0,0,0,0,0,0,0
ENSG00000258017.2,1,0,0,0,0,0,0,0,0
ENSG00000258026.2,0,0,0,0,0,0,0,0,0
ENSG00000258034.1,0,0,0,0,0,0,0,0,0
ENSG00000258035.2,0,0,0,0,0,0,0,0,0
ENSG00000258039.2,1,0,0,0,0,0,0,0,0
ENSG00000258044.1,0,0,0,0,0,0,0,0,0
ENSG00000258048.1,0,0,0,0,0,0,0,0,0
ENSG00000258056.2,0,0,0,0,0,0,0,1,0
ENSG00000258057.6,1,0,0,0,0,0,0,1,0
ENSG00000258086.1,0,0,0,0,1,0,1,0,1
ENSG00000258092.1,1,0,0,0,0,0,0,0,0
ENSG00000258096.1,0,0,0,0,0,0,0,0,0
ENSG00000258099.1,0,0,0,1,0,0,0,0,0
ENSG00000258101.2,0,0,0,0,0,0,0,0,0
ENSG00000258115.1,0,0,0,0,0,0,0,0,0
ENSG00000258121.1,0,0,0,0,0,0,0,0,0
ENSG00000258122.1,0,1,1,0,0,0,0,0,1
ENSG00000258136.2,0,0,0,0,0,0,0,0,0
ENSG00000258137.5,0,0,0,1,0,0,1,0,1
ENSG00000258162.4,0,0,0,1,1,0,0,0,0
ENSG00000258167.1,0,0,0,0,0,0,0,0,0
ENSG00000258168.6,1,0,0,0,1,1,0,0,0
ENSG00000258172.1,0,0,0,0,0,0,0,0,0
ENSG00000258177.1,0,0,0,0,0,0,0,0,0
ENSG00000258196.1,0,0,0,0,0,0,0,0,0
ENSG00000258197.1,0,0,0,0,0,0,0,0,0
ENSG00000258199.1,0,0,0,0,0,0,0,0,0
ENSG00000258225.1,0,0,0,0,0,0,0,0,0
ENSG00000258232.2,0,0,0,0,0,1,0,0,0
ENSG00000258256.1,0,0,0,0,1,0,0,0,0
ENSG00000258260.1,0,0,0,0,0,0,0,0,0
ENSG00000258274.1,0,0,1,1,1,0,1,0,0
ENSG00000258279.4,0,1,0,0,1,0,1,0,1
ENSG00000258283.1,0,0,0,0,0,0,0,0,0
ENSG00000258285.1,0,0,0,0,1,0,0,0,0
ENSG00000258301.3,0,0,0,0,0,0,0,0,0
ENSG00000258302.2,1,0,0,0,1,1,0,1,0
ENSG00000258308.6,0,0,0,0,0,0,1,0,0
ENSG00000258317.1,0,0,0,0,1,0,0,0,0
ENSG00000258323.1,0,0,0,0,0,0,0,0,0
ENSG00000258325.2,0,0,1,0,0,0,0,1,0
ENSG00000258334.1,0,1,1,1,1,1,0,0,0
ENSG00000258344.1,0,0,0,0,0,0,0,0,0
ENSG00000258345.1,0,0,0,0,0,0,0,0,0
ENSG00000258365.1,0,0,0,1,0,0,0,0,0
ENSG00000258376.2,0,0,0,1,0,0,0,1,0
ENSG00000258377.1,0,0,1,0,0,0,0,0,0
ENSG00000258378.1,0,0,0,0,1,0,0,1,0
ENSG00000258380.1,0,0,0,0,0,0,0,0,0
ENSG00000258384.1,0,0,0,0,1,0,1,0,0
ENSG00000258399.7,0,0,0,0,1,0,1,0,0
ENSG00000258407.1,0,0,0,0,0,0,0,0,0
ENSG00000258413.2,0,0,0,0,0,0,0,1,0
ENSG00000258422.5,0,0,0,0,0,0,0,0,0
ENSG00000258424.1,0,0,0,0,0,0,0,1,0
ENSG00000258425.1,0,0,0,0,0,0,0,0,0
ENSG00000258428.5,0,0,0,0,0,0,0,0,0
ENSG00000258430.1,0,0,0,0,0,0,0,0,0
ENSG00000258435.1,0,0,0,0,0,0,0,0,0
ENSG00000258437.1,0,0,0,0,0,0,0,0,0
ENSG00000258444.1,0,0,0,0,0,0,0,0,0
ENSG00000258449.1,0,0,1,0,1,0,0,1,0
ENSG00000258451.1,0,1,0,0,1,0,0,0,0
ENSG00000258455.1,0,0,0,0,0,0,0,0,0
ENSG00000258457.5,0,0,0,0,0,1,0,0,0
ENSG00000258458.8,0,0,0,0,0,0,0,1,0
ENSG00000258459.1,0,0,0,0,0,0,0,0,0
ENSG00000258471.2,0,0,0,1,0,0,0,0,0
ENSG00000258490.1,0,0,0,0,0,0,0,0,0
ENSG00000258504.2,1,0,0,0,0,1,0,0,0
ENSG00000258515.1,0,0,0,0,0,0,0,0,0
ENSG00000258520.1,0,0,0,0,1,0,0,0,0
ENSG00000258521.1,0,0,0,0,0,0,0,0,0
ENSG00000258525.2,0,0,0,0,0,1,0,0,0
ENSG00000258537.5,0,0,0,1,0,0,1,0,1
ENSG00000258538.5,1,0,0,0,0,0,0,0,0
ENSG00000258545.6,0,0,0,0,1,0,0,0,0
ENSG00000258553.5,0,0,1,0,0,0,0,1,0
ENSG00000258554.1,0,0,0,0,0,0,0,0,0
ENSG00000258558.1,0,0,0,0,0,0,0,0,0
ENSG00000258560.1,0,0,0,0,0,0,0,0,0
ENSG00000258561.2,1,0,0,0,0,1,0,0,0
ENSG00000258573.6,0,0,0,0,0,0,0,0,0
ENSG00000258580.1,0,1,0,0,0,0,1,0,0
ENSG00000258584.2,0,1,1,0,1,0,0,0,0
ENSG00000258601.1,0,0,0,0,0,0,0,0,0
ENSG00000258603.4,0,0,1,0,0,0,0,1,0
ENSG00000258604.1,1,0,0,1,0,0,0,1,1
ENSG00000258623.1,0,0,0,0,1,0,0,0,0
ENSG00000258630.3,1,0,1,0,0,0,1,1,0
ENSG00000258634.3,0,0,0,0,0,0,0,0,0
ENSG00000258637.1,0,0,0,0,0,0,0,0,0
ENSG00000258646.1,0,0,0,0,1,0,0,0,0
ENSG00000258651.1,0,0,0,0,0,0,0,1,0
ENSG00000258655.2,0,0,0,0,0,0,0,0,0
ENSG00000258657.5,0,1,0,0,1,0,0,0,0
ENSG00000258658.1,0,0,0,0,0,0,0,1,0
ENSG00000258660.1,0,0,0,0,0,1,0,0,0
ENSG00000258661.1,0,0,1,0,0,0,0,0,0
ENSG00000258662.1,0,0,0,0,0,0,0,0,0
ENSG00000258666.1,1,0,0,0,0,0,0,0,0
ENSG00000258667.2,1,1,1,1,1,0,1,1,0
ENSG00000258670.1,0,1,0,1,0,1,0,0,0
ENSG00000258672.1,0,0,0,0,0,0,0,0,0
ENSG00000258682.1,0,0,0,0,0,1,0,0,0
ENSG00000258687.1,0,0,0,0,0,0,0,0,0
ENSG00000258690.1,0,0,0,0,0,0,0,0,0
ENSG00000258695.2,1,0,0,0,0,1,0,0,0
ENSG00000258696.1,0,0,0,0,1,0,0,0,0
ENSG00000258699.1,0,0,0,0,0,0,0,0,0
ENSG00000258708.1,0,0,0,0,1,0,0,1,0
ENSG00000258716.1,0,0,0,0,0,0,0,0,0
ENSG00000258719.1,0,0,0,0,0,0,0,0,0
ENSG00000258725.2,1,0,0,0,0,0,0,0,0
ENSG00000258727.1,0,0,0,0,0,1,0,0,0
ENSG00000258738.1,0,0,0,0,0,0,0,1,0
ENSG00000258744.2,0,0,0,0,0,1,0,0,0
ENSG00000258745.1,0,0,0,0,0,0,0,0,0
ENSG00000258749.1,1,0,1,0,1,0,0,0,0
ENSG00000258752.2,0,0,0,0,0,0,0,0,0
ENSG00000258757.1,0,0,0,0,0,0,0,0,0
ENSG00000258761.1,0,0,0,0,0,0,0,0,0
ENSG00000258763.5,1,0,0,0,0,0,0,0,0
ENSG00000258766.1,0,0,0,0,0,0,1,0,0
ENSG00000258777.1,0,1,0,0,1,1,0,0,0
ENSG00000258779.8,0,0,0,0,0,0,0,0,0
ENSG00000258789.1,0,0,0,0,1,1,0,1,1
ENSG00000258793.1,1,0,0,0,0,0,0,1,1
ENSG00000258800.1,0,0,0,0,0,0,0,0,0
ENSG00000258813.2,0,1,0,0,0,0,0,0,0
ENSG00000258824.2,0,0,0,0,1,0,1,0,0
ENSG00000258829.1,0,0,0,0,0,0,0,1,0
ENSG00000258837.1,1,1,0,1,0,0,0,1,0
ENSG00000258842.1,0,0,0,0,0,0,0,0,0
ENSG00000258843.1,0,0,0,0,0,0,0,0,0
ENSG00000258851.1,0,0,0,0,0,0,0,0,1
ENSG00000258857.1,0,0,1,0,0,0,0,1,1
ENSG00000258858.1,0,0,0,0,0,0,0,0,0
ENSG00000258871.1,0,0,0,0,0,0,0,0,0
ENSG00000258874.1,0,0,0,0,0,0,0,0,0
ENSG00000258875.6,1,0,0,0,0,0,0,0,0
ENSG00000258876.1,0,0,0,0,0,0,0,0,0
ENSG00000258885.1,0,0,0,0,0,0,0,0,0
ENSG00000258891.1,1,0,0,0,1,0,1,0,1
ENSG00000258892.1,0,0,0,0,0,0,0,0,0
ENSG00000258897.1,1,0,0,0,0,0,0,0,0
ENSG00000258903.2,0,0,0,0,0,0,0,0,0
ENSG00000258908.1,0,0,0,0,0,0,0,0,0
ENSG00000258920.1,0,0,0,0,0,0,0,0,0
ENSG00000258926.2,0,0,1,0,1,0,0,0,0
ENSG00000258928.1,0,0,0,0,0,0,0,0,0
ENSG00000258935.1,0,0,0,0,0,1,0,0,0
ENSG00000258938.1,0,0,1,0,0,1,0,0,0
ENSG00000258940.2,0,0,1,0,0,0,0,1,0
ENSG00000258944.1,0,0,0,0,0,1,0,0,0
ENSG00000258949.1,0,0,0,0,1,0,1,0,0
ENSG00000258957.2,0,0,0,0,0,0,0,0,0
ENSG00000258970.1,0,0,0,0,0,0,0,0,0
ENSG00000258982.1,0,0,0,0,0,1,0,0,0
ENSG00000258983.2,0,0,0,0,1,0,0,0,0
ENSG00000258985.1,0,0,0,0,0,0,0,0,0
ENSG00000258987.2,0,0,0,0,0,0,0,0,0
ENSG00000259001.3,0,0,0,0,0,0,0,0,0
ENSG00000259006.1,0,1,1,0,1,1,0,1,0
ENSG00000259007.1,0,0,0,0,0,0,0,0,0
ENSG00000259018.1,0,0,0,0,0,0,0,0,0
ENSG00000259031.1,0,0,0,0,0,0,0,0,0
ENSG00000259033.2,0,0,0,1,1,0,1,1,0
ENSG00000259037.1,0,0,0,0,0,0,0,0,0
ENSG00000259038.1,0,0,0,1,0,0,0,0,0
ENSG00000259039.3,0,0,0,0,0,0,0,0,0
ENSG00000259048.1,0,0,0,0,1,0,0,0,0
ENSG00000259049.1,0,0,0,0,0,0,0,0,0
ENSG00000259052.1,0,0,0,0,0,1,0,1,0
ENSG00000259065.2,0,0,0,0,1,0,0,0,0
ENSG00000259076.1,0,0,0,0,0,0,0,0,0
ENSG00000259081.1,0,0,0,0,0,1,0,0,0
ENSG00000259083.1,0,0,0,0,0,0,0,0,0
ENSG00000259088.1,1,0,0,0,0,0,0,0,0
ENSG00000259091.1,0,0,1,0,1,1,1,0,0
ENSG00000259094.1,0,1,0,0,1,0,0,0,0
ENSG00000259103.2,0,0,0,0,0,0,0,0,0
ENSG00000259106.1,0,0,0,0,0,0,0,0,0
ENSG00000259113.1,0,0,0,0,0,0,0,1,0
ENSG00000259116.2,0,0,0,0,0,0,0,1,0
ENSG00000259118.5,0,0,0,0,0,0,1,0,0
ENSG00000259124.1,0,0,0,0,0,0,1,0,0
ENSG00000259125.1,0,0,0,0,0,0,0,0,0
ENSG00000259133.5,0,0,0,0,0,0,0,0,0
ENSG00000259138.1,0,0,0,0,1,0,0,1,1
ENSG00000259146.4,0,0,0,0,0,0,0,0,0
ENSG00000259163.2,0,0,0,1,1,0,0,0,0
ENSG00000259168.1,0,0,0,1,0,0,0,0,0
ENSG00000259172.1,1,1,0,0,0,0,0,0,0
ENSG00000259177.1,0,0,0,0,0,0,0,0,0
ENSG00000259180.1,0,0,0,0,0,0,0,0,0
ENSG00000259185.1,0,0,0,0,0,0,0,0,0
ENSG00000259188.6,0,0,0,0,1,0,0,0,0
ENSG00000259201.1,0,0,0,0,0,0,0,0,0
ENSG00000259202.1,0,0,0,0,0,0,0,0,0
ENSG00000259209.3,0,0,0,0,0,0,0,0,0
ENSG00000259211.1,0,0,1,0,0,0,0,0,0
ENSG00000259212.1,0,0,0,0,0,0,0,0,0
ENSG00000259213.1,0,0,0,0,0,0,0,0,0
ENSG00000259219.1,0,0,0,0,1,0,0,0,0
ENSG00000259221.5,0,0,0,0,0,0,0,0,0
ENSG00000259235.2,0,0,0,0,0,1,0,0,0
ENSG00000259238.1,1,0,1,0,0,0,0,0,0
ENSG00000259240.1,1,1,0,0,1,0,0,0,1
ENSG00000259241.1,0,0,0,0,0,0,0,0,0
ENSG00000259242.2,0,0,1,0,0,0,0,0,0
ENSG00000259248.7,0,1,0,1,0,0,1,1,0
ENSG00000259265.1,0,0,0,0,0,0,0,0,0
ENSG00000259274.1,0,0,0,0,0,0,0,0,0
ENSG00000259276.1,0,0,0,0,0,0,0,0,0
ENSG00000259281.1,0,0,0,0,0,0,0,0,0
ENSG00000259283.2,0,1,0,0,0,0,0,0,0
ENSG00000259285.1,1,0,0,0,0,0,1,0,0
ENSG00000259287.2,0,0,0,1,0,0,0,0,0
ENSG00000259291.2,0,0,0,0,0,0,1,1,1
ENSG00000259293.1,0,0,0,0,0,0,0,0,0
ENSG00000259296.1,0,0,0,1,0,0,0,0,0
ENSG00000259306.2,0,1,0,0,0,0,0,0,0
ENSG00000259307.1,0,0,0,0,0,0,0,0,0
ENSG00000259314.1,0,0,1,0,0,0,0,0,0
ENSG00000259319.1,1,0,1,1,0,1,1,1,0
ENSG00000259321.1,0,0,0,0,0,0,0,0,0
ENSG00000259322.1,0,0,0,0,0,0,0,0,0
ENSG00000259326.1,0,0,0,0,1,0,0,0,0
ENSG00000259327.1,0,0,0,0,0,0,0,1,0
ENSG00000259342.1,0,1,1,1,0,0,0,0,1
ENSG00000259343.7,1,0,1,1,0,1,0,0,0
ENSG00000259347.7,0,0,0,0,1,0,0,1,1
ENSG00000259351.1,0,0,0,0,0,0,0,0,0
ENSG00000259352.1,0,0,0,0,0,0,0,0,0
ENSG00000259353.1,0,0,0,0,0,0,0,1,0
ENSG00000259354.5,0,0,1,0,0,0,0,1,0
ENSG00000259356.1,0,0,0,0,0,0,0,0,0
ENSG00000259357.2,1,0,0,0,0,0,0,0,0
ENSG00000259360.1,0,0,0,0,0,0,0,0,0
ENSG00000259364.1,0,0,0,0,0,0,0,0,0
ENSG00000259367.1,0,0,0,0,0,0,0,0,0
ENSG00000259368.1,0,0,0,0,0,0,0,0,0
ENSG00000259370.2,0,0,0,0,0,0,1,1,1
ENSG00000259375.1,1,0,0,0,0,0,0,1,0
ENSG00000259376.1,0,0,0,0,0,0,0,0,0
ENSG00000259385.1,0,0,0,0,0,0,0,0,0
ENSG00000259407.1,1,0,0,0,0,1,0,0,0
ENSG00000259408.2,0,0,0,1,0,0,0,0,0
ENSG00000259409.1,0,0,0,0,0,0,0,0,0
ENSG00000259418.1,0,0,0,0,0,0,0,0,0
ENSG00000259422.1,0,0,0,0,0,0,0,0,0
ENSG00000259426.6,0,0,0,0,0,0,1,0,0
ENSG00000259430.2,0,0,0,1,1,0,1,0,1
ENSG00000259436.1,1,0,0,0,0,0,1,1,0
ENSG00000259438.1,0,1,0,1,0,0,0,0,0
ENSG00000259456.4,0,0,0,0,0,0,0,1,0
ENSG00000259458.1,0,0,0,0,0,0,0,0,0
ENSG00000259460.1,0,0,0,1,1,0,0,0,1
ENSG00000259462.3,0,0,0,1,1,1,1,0,1
ENSG00000259463.1,0,0,0,0,0,0,0,0,0
ENSG00000259468.1,0,0,0,0,0,0,0,0,0
ENSG00000259475.1,0,0,1,0,1,1,0,0,1
ENSG00000259481.1,0,0,0,0,0,0,0,0,0
ENSG00000259482.2,0,0,0,0,0,0,0,0,0
ENSG00000259488.2,0,0,0,0,0,1,0,0,0
ENSG00000259498.1,0,0,0,0,0,0,1,1,0
ENSG00000259499.1,0,0,0,0,0,0,0,0,0
ENSG00000259514.1,0,0,0,0,0,0,0,0,0
ENSG00000259515.1,0,0,0,0,0,0,0,0,0
ENSG00000259519.1,0,0,0,0,1,0,0,1,0
ENSG00000259520.6,0,0,0,0,1,0,0,0,0
ENSG00000259521.1,0,0,0,0,0,0,0,0,0
ENSG00000259523.1,0,1,0,1,0,1,0,0,0
ENSG00000259528.1,0,0,0,0,0,0,0,0,0
ENSG00000259532.1,0,0,0,0,0,0,0,0,0
ENSG00000259536.5,0,0,0,0,1,0,0,0,0
ENSG00000259539.1,0,0,0,0,0,0,0,0,0
ENSG00000259540.1,0,0,0,0,0,0,0,0,0
ENSG00000259541.5,0,0,0,0,0,0,0,0,0
ENSG00000259544.1,0,0,0,0,0,1,0,0,0
ENSG00000259546.1,0,0,0,0,0,0,0,0,0
ENSG00000259555.1,0,0,0,0,0,0,0,0,0
ENSG00000259563.1,0,0,0,0,1,0,1,0,0
ENSG00000259564.2,0,0,0,0,0,0,0,0,0
ENSG00000259572.7,0,0,0,0,0,0,0,0,0
ENSG00000259575.1,0,0,0,0,0,0,0,0,0
ENSG00000259577.2,0,0,0,0,0,0,0,0,0
ENSG00000259583.3,1,0,0,0,0,0,0,1,0
ENSG00000259588.1,0,0,0,0,0,0,0,0,0
ENSG00000259589.2,0,0,0,0,0,0,0,0,0
ENSG00000259591.2,0,0,0,0,0,0,0,0,0
ENSG00000259595.1,0,0,0,0,0,0,1,0,0
ENSG00000259598.1,0,0,0,0,0,0,0,0,0
ENSG00000259602.1,0,0,0,0,0,0,0,0,0
ENSG00000259603.1,0,0,0,0,0,0,0,0,0
ENSG00000259605.3,0,0,0,0,0,0,0,0,0
ENSG00000259607.1,0,0,0,0,0,0,0,0,0
ENSG00000259615.1,0,0,0,0,0,0,0,0,0
ENSG00000259617.1,0,0,0,0,0,0,0,0,0
ENSG00000259620.1,0,0,0,0,0,0,0,0,0
ENSG00000259621.1,0,0,0,0,0,0,0,0,0
ENSG00000259627.1,0,0,0,0,0,0,1,0,0
ENSG00000259628.1,1,0,0,0,0,0,0,0,0
ENSG00000259635.1,1,1,0,0,1,1,1,0,0
ENSG00000259642.2,0,1,0,0,0,0,0,1,0
ENSG00000259649.4,1,0,0,0,1,0,0,0,0
ENSG00000259650.1,0,0,0,0,0,0,0,0,0
ENSG00000259652.1,1,0,0,0,0,0,0,0,0
ENSG00000259654.1,0,0,0,0,0,0,0,0,0
ENSG00000259661.1,0,0,0,0,0,0,0,0,0
ENSG00000259666.3,0,0,0,0,0,1,0,0,0
ENSG00000259668.6,1,1,1,1,1,1,0,0,0
ENSG00000259669.6,0,0,0,0,0,0,0,0,0
ENSG00000259670.1,1,0,0,0,0,0,0,1,0
ENSG00000259673.6,0,0,0,0,0,0,0,0,0
ENSG00000259678.1,0,1,1,0,1,1,0,0,0
ENSG00000259684.1,0,0,0,0,0,0,0,0,0
ENSG00000259700.3,0,0,0,0,0,0,0,0,0
ENSG00000259708.1,0,0,0,0,0,0,0,0,0
ENSG00000259712.1,1,0,0,0,0,0,0,0,0
ENSG00000259717.1,0,0,0,0,0,0,0,0,0
ENSG00000259720.2,0,0,1,0,0,0,0,0,0
ENSG00000259721.1,0,0,0,0,0,1,0,0,1
ENSG00000259723.1,1,1,0,0,0,0,1,0,0
ENSG00000259732.1,1,0,0,0,1,1,1,0,0
ENSG00000259734.1,0,0,0,0,0,0,0,0,0
ENSG00000259736.1,1,0,0,0,0,0,0,0,0
ENSG00000259755.1,0,0,0,0,0,0,0,0,0
ENSG00000259756.1,0,0,0,0,0,0,0,0,0
ENSG00000259764.1,0,0,0,0,0,0,0,0,0
ENSG00000259768.6,0,0,0,0,0,0,0,0,0
ENSG00000259773.1,0,0,0,0,0,0,0,0,0
ENSG00000259780.3,0,0,0,0,0,0,0,0,0
ENSG00000259792.1,0,1,0,0,0,0,0,0,0
ENSG00000259798.1,0,0,0,0,0,0,0,0,0
ENSG00000259813.1,0,0,0,0,0,0,0,0,0
ENSG00000259817.3,0,0,0,0,0,0,0,0,0
ENSG00000259833.5,0,0,0,0,0,0,0,0,0
ENSG00000259843.2,0,0,0,0,0,0,0,0,0
ENSG00000259867.6,0,0,0,0,0,0,0,0,0
ENSG00000259876.1,1,0,0,0,0,0,0,1,0
ENSG00000259881.1,1,1,0,0,0,0,0,0,0
ENSG00000259883.2,0,0,0,0,1,0,0,0,1
ENSG00000259884.1,0,0,0,0,0,0,1,0,0
ENSG00000259887.1,1,0,1,0,1,0,0,0,0
ENSG00000259895.1,0,0,1,0,0,0,0,0,0
ENSG00000259899.1,1,0,0,0,0,0,0,0,0
ENSG00000259910.1,0,0,1,0,0,0,0,0,0
ENSG00000259914.1,0,0,0,0,0,1,0,0,0
ENSG00000259933.6,1,1,1,0,0,0,1,0,0
ENSG00000259939.1,0,0,0,0,0,0,0,0,0
ENSG00000259940.2,0,0,0,0,0,0,0,1,0
ENSG00000259941.1,0,0,0,0,1,1,0,0,0
ENSG00000259945.1,0,0,0,0,0,0,0,0,0
ENSG00000259952.1,0,0,0,0,0,0,0,0,0
ENSG00000259954.1,0,0,0,0,0,0,0,0,0
ENSG00000259955.1,0,0,0,0,0,0,0,0,0
ENSG00000259961.1,0,0,0,0,0,0,0,0,0
ENSG00000259964.7,0,0,0,0,0,0,0,0,0
ENSG00000259972.3,0,0,0,0,0,0,0,0,0
ENSG00000259985.1,0,1,1,0,0,0,0,0,0
ENSG00000259986.1,0,0,0,0,0,0,0,0,0
ENSG00000259992.1,0,0,0,0,0,0,0,0,0
ENSG00000260005.6,0,1,0,0,0,1,1,0,0
ENSG00000260017.1,0,0,0,0,0,0,0,0,0
ENSG00000260022.1,0,0,0,0,0,0,0,0,0
ENSG00000260034.1,0,0,0,0,0,0,0,1,0
ENSG00000260037.5,0,0,0,0,1,0,0,0,0
ENSG00000260051.1,0,0,0,0,0,0,0,0,0
ENSG00000260063.1,0,0,0,1,0,0,0,0,0
ENSG00000260083.2,0,0,0,0,0,0,0,0,0
ENSG00000260084.1,0,0,0,0,0,0,0,0,0
ENSG00000260088.1,0,0,0,0,0,0,0,0,0
ENSG00000260095.1,1,0,0,0,0,1,0,1,0
ENSG00000260107.1,0,0,0,0,0,0,0,0,0
ENSG00000260111.1,0,0,0,0,0,0,0,0,0
ENSG00000260115.1,0,1,0,0,0,0,1,0,0
ENSG00000260121.1,0,0,0,1,0,1,0,0,0
ENSG00000260122.1,0,0,0,0,0,0,0,1,0
ENSG00000260125.2,0,0,0,0,0,0,0,0,0
ENSG00000260132.1,0,0,0,0,0,0,1,0,0
ENSG00000260135.7,0,0,0,0,1,1,0,1,1
ENSG00000260136.6,0,0,0,0,0,1,0,0,0
ENSG00000260145.1,0,0,0,0,0,0,0,0,0
ENSG00000260156.1,1,0,0,0,0,0,0,0,0
ENSG00000260167.1,0,1,0,0,0,0,1,1,0
ENSG00000260173.1,0,0,0,0,0,0,0,0,0
ENSG00000260183.1,0,0,0,0,0,0,0,0,0
ENSG00000260185.1,0,0,0,0,0,0,0,0,0
ENSG00000260194.1,0,0,0,0,0,0,0,0,0
ENSG00000260202.2,0,0,0,0,0,0,0,0,0
ENSG00000260206.1,0,0,0,0,0,0,0,0,0
ENSG00000260213.6,0,0,0,0,0,1,0,0,0
ENSG00000260219.2,0,0,0,0,0,0,0,0,0
ENSG00000260228.6,1,0,0,1,0,0,0,1,0
ENSG00000260235.1,0,0,0,0,0,0,0,0,0
ENSG00000260246.1,0,0,0,0,0,0,0,0,0
ENSG00000260249.3,1,0,0,0,0,1,0,0,0
ENSG00000260252.1,0,0,0,0,0,0,0,0,0
ENSG00000260259.1,1,1,0,0,0,0,0,1,0
ENSG00000260267.1,0,0,0,0,0,0,0,0,0
ENSG00000260274.1,0,0,0,0,0,0,0,1,0
ENSG00000260276.2,0,0,0,0,0,0,0,0,0
ENSG00000260277.2,0,0,0,0,0,0,0,0,0
ENSG00000260279.4,0,0,1,0,0,0,1,1,0
ENSG00000260281.6,0,0,0,0,0,0,0,0,0
ENSG00000260304.1,0,0,0,0,0,0,0,0,0
ENSG00000260305.1,0,0,0,0,0,0,0,0,0
ENSG00000260338.2,0,0,0,0,0,0,0,0,0
ENSG00000260339.1,1,0,0,0,0,0,0,1,0
ENSG00000260349.1,0,0,0,0,0,0,0,0,0
ENSG00000260350.1,0,0,0,0,0,0,0,0,0
ENSG00000260351.1,0,0,0,0,0,0,0,0,0
ENSG00000260367.2,0,0,0,0,1,0,0,0,0
ENSG00000260372.7,1,0,0,0,0,0,0,1,1
ENSG00000260378.1,0,0,0,0,0,0,0,0,0
ENSG00000260381.2,0,0,0,0,0,0,0,0,0
ENSG00000260403.1,0,0,1,0,0,0,0,0,0
ENSG00000260406.1,0,0,0,0,0,0,0,0,0
ENSG00000260425.1,0,0,0,0,0,0,0,0,0
ENSG00000260433.3,0,0,0,0,0,0,0,0,0
ENSG00000260436.1,0,0,0,0,0,0,0,0,0
ENSG00000260439.1,0,1,0,0,1,1,1,0,0
ENSG00000260441.5,0,0,0,0,0,0,0,0,0
ENSG00000260442.5,0,1,0,0,1,1,1,1,1
ENSG00000260447.1,0,0,0,0,0,0,0,0,0
ENSG00000260465.1,0,0,0,0,0,0,0,1,0
ENSG00000260466.1,0,0,0,0,0,0,1,0,0
ENSG00000260467.1,0,0,0,0,0,0,0,0,0
ENSG00000260469.3,0,0,0,1,0,0,0,1,0
ENSG00000260473.2,0,0,0,0,0,0,0,0,0
ENSG00000260477.8,0,0,0,0,0,0,0,0,0
ENSG00000260487.1,0,0,0,0,0,0,1,0,0
ENSG00000260488.1,0,0,0,0,0,0,0,0,0
ENSG00000260500.1,1,0,0,0,0,0,0,1,0
ENSG00000260510.1,1,0,0,0,0,0,0,0,1
ENSG00000260520.1,0,0,0,0,0,0,0,0,0
ENSG00000260530.1,0,0,0,0,0,0,0,0,0
ENSG00000260536.1,0,0,0,0,0,0,0,0,0
ENSG00000260545.1,0,0,0,0,0,0,0,0,0
ENSG00000260552.1,0,0,0,0,0,0,1,1,0
ENSG00000260558.2,0,0,0,0,0,0,0,0,0
ENSG00000260570.1,0,0,0,0,0,0,0,0,0
